Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,SD,South Dakota,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,297",19,17.4,20.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,46,BO1,CAT1,GENHLTH,RESP056,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,690",36.9,35,38.9,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,46,BO1,CAT1,GENHLTH,RESP057,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,252",30,28.2,31.9,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,46,BO1,CAT1,GENHLTH,RESP058,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,842,10.6,9.4,11.9,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,46,BO1,CAT1,GENHLTH,RESP059,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,310,3.4,2.7,4.1,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,46,BO1,CAT1,GENHLTH,RESP060,"(44.353130053000484, -100.3735306369997)"
2014,TN,Tennessee,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,574",29.8,28,31.7,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,47,BO1,CAT1,GENHLTH,RESP058,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,959,16.2,14.7,17.6,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,47,BO1,CAT1,GENHLTH,RESP059,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,464,7.6,6.6,8.6,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,47,BO1,CAT1,GENHLTH,RESP060,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,707,16.5,14.9,18.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,47,BO1,CAT1,GENHLTH,RESP056,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,424",29.9,28,31.8,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,47,BO1,CAT1,GENHLTH,RESP057,"(35.68094058000048, -85.77449091399967)"
2014,TX,Texas,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"2,577",18.1,17.1,19.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,48,BO1,CAT1,GENHLTH,RESP056,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"4,229",28,26.8,29.2,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,48,BO1,CAT1,GENHLTH,RESP057,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"5,059",34.5,33.1,35.8,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,48,BO1,CAT1,GENHLTH,RESP058,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"2,315",14.2,13.3,15.2,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,48,BO1,CAT1,GENHLTH,RESP059,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,942,5.3,4.7,5.8,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,48,BO1,CAT1,GENHLTH,RESP060,"(31.827240407000488, -99.42677020599967)"
2014,UT,Utah,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"3,355",22.9,22,23.7,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,49,BO1,CAT1,GENHLTH,RESP056,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"5,338",35.5,34.6,36.5,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,49,BO1,CAT1,GENHLTH,RESP057,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"4,362",29.5,28.6,30.4,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,49,BO1,CAT1,GENHLTH,RESP058,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,375",9,8.5,9.6,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,49,BO1,CAT1,GENHLTH,RESP059,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,547,3.1,2.8,3.4,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,49,BO1,CAT1,GENHLTH,RESP060,"(39.360700171000474, -111.58713063499971)"
2014,VT,Vermont,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,433",20.9,19.7,22.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,50,BO1,CAT1,GENHLTH,RESP056,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,469",38.8,37.4,40.3,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,50,BO1,CAT1,GENHLTH,RESP057,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,756",28.6,27.2,29.9,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,50,BO1,CAT1,GENHLTH,RESP058,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,594,8.7,7.9,9.5,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,50,BO1,CAT1,GENHLTH,RESP059,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,206,3,2.5,3.5,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,50,BO1,CAT1,GENHLTH,RESP060,"(43.62538123900049, -72.51764079099962)"
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,766",20.2,19,21.3,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,51,BO1,CAT1,GENHLTH,RESP056,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"3,206",34.3,33,35.6,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,51,BO1,CAT1,GENHLTH,RESP057,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,785",28.7,27.5,30,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,51,BO1,CAT1,GENHLTH,RESP058,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,181",12.2,11.3,13.1,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,51,BO1,CAT1,GENHLTH,RESP059,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,506,4.7,4.1,5.3,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,51,BO1,CAT1,GENHLTH,RESP060,"(37.54268067400045, -78.45789046299967)"
2014,WA,Washington,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,757",17.9,16.9,19,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,53,BO1,CAT1,GENHLTH,RESP056,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"3,555",35.3,34,36.6,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,53,BO1,CAT1,GENHLTH,RESP057,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,111",30.8,29.5,32.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,53,BO1,CAT1,GENHLTH,RESP058,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,195",12.2,11.2,13.2,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,53,BO1,CAT1,GENHLTH,RESP059,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,455,3.8,3.3,4.3,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,53,BO1,CAT1,GENHLTH,RESP060,"(47.52227862900048, -120.47001078999972)"
2014,WV,West Virginia,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,786,13.5,12.4,14.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,54,BO1,CAT1,GENHLTH,RESP056,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,791",28.2,26.8,29.5,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,54,BO1,CAT1,GENHLTH,RESP057,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,925",32.6,31.1,34,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,54,BO1,CAT1,GENHLTH,RESP058,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,061",16.7,15.6,17.8,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,54,BO1,CAT1,GENHLTH,RESP059,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,623,9.1,8.3,9.9,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,54,BO1,CAT1,GENHLTH,RESP060,"(38.66551020200046, -80.71264013499967)"
2014,WI,Wisconsin,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,157",18,16.7,19.4,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,55,BO1,CAT1,GENHLTH,RESP056,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,568",36.1,34.4,37.7,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,55,BO1,CAT1,GENHLTH,RESP057,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,166",30.4,28.9,32,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,55,BO1,CAT1,GENHLTH,RESP058,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,820,11.3,10.2,12.5,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,55,BO1,CAT1,GENHLTH,RESP059,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,324,4.2,3.5,4.9,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,55,BO1,CAT1,GENHLTH,RESP060,"(44.39319117400049, -89.81637074199966)"
2014,WY,Wyoming,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,151",22.2,20.3,24.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,56,BO1,CAT1,GENHLTH,RESP056,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,149",33.7,31.7,35.7,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,56,BO1,CAT1,GENHLTH,RESP057,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,978",30.3,28.4,32.3,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,56,BO1,CAT1,GENHLTH,RESP058,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,760,10.2,8.9,11.5,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,56,BO1,CAT1,GENHLTH,RESP059,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,355,3.5,3,4.1,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,56,BO1,CAT1,GENHLTH,RESP060,"(43.23554134300048, -108.10983035299967)"
2014,GU,Guam,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,385,16.2,14.1,18.4,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,66,BO1,CAT1,GENHLTH,RESP056,"(13.444304, 144.793731)"
2014,GU,Guam,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,625,24.2,21.9,26.5,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,66,BO1,CAT1,GENHLTH,RESP057,"(13.444304, 144.793731)"
2014,GU,Guam,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,991,39.4,36.7,42.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,66,BO1,CAT1,GENHLTH,RESP058,"(13.444304, 144.793731)"
2014,GU,Guam,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,421,16.5,14.5,18.5,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,66,BO1,CAT1,GENHLTH,RESP059,"(13.444304, 144.793731)"
2014,GU,Guam,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,94,3.7,2.7,4.7,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,66,BO1,CAT1,GENHLTH,RESP060,"(13.444304, 144.793731)"
2014,PR,Puerto Rico,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,895,18.6,17.3,20,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,72,BO1,CAT1,GENHLTH,RESP056,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,696,12.4,11.3,13.4,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,72,BO1,CAT1,GENHLTH,RESP057,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,979",33.6,32,35.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,72,BO1,CAT1,GENHLTH,RESP058,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"2,119",31.4,29.9,32.8,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,72,BO1,CAT1,GENHLTH,RESP059,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,294,4.1,3.5,4.6,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,72,BO1,CAT1,GENHLTH,RESP060,"(18.220833, -66.590149)"
2014,UW,All States and DC (median) **,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,51,19,,,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,98,BO1,CAT1,GENHLTH,RESP056,
2014,UW,All States and DC (median) **,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,51,33.7,,,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,98,BO1,CAT1,GENHLTH,RESP057,
2014,UW,All States and DC (median) **,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,51,30.5,,,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,98,BO1,CAT1,GENHLTH,RESP058,
2014,UW,All States and DC (median) **,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,51,12.1,,,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,98,BO1,CAT1,GENHLTH,RESP059,
2014,UW,All States and DC (median) **,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,51,4.3,,,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,98,BO1,CAT1,GENHLTH,RESP060,
2014,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,53,18.9,,,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,99,BO1,CAT1,GENHLTH,RESP056,
2014,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,53,33.7,,,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,99,BO1,CAT1,GENHLTH,RESP057,
2014,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Good,Overall,Overall,53,30.6,,,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,99,BO1,CAT1,GENHLTH,RESP058,
2014,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,53,12.2,,,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,99,BO1,CAT1,GENHLTH,RESP059,
2014,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,53,4.2,,,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,99,BO1,CAT1,GENHLTH,RESP060,
